001938	中欧时代先锋股票A	ZOSDXFGPA	股票型	42.64	-0.13	10.64	10.87	36.45	51.61	116.74	95.90	244.03		1	2020-11-16	1.8879	1.46	1	0.15%	10	1	1.50%	0.15%
009863	富国创新趋势股票	FGCXQSGP	股票型		0.24	10.64	13.77							1	2020-11-16	1.1395	1.84	0	0.15%	100	1	1.50%	0.15%
004241	中欧时代先锋股票C	ZOSDXFGPC	股票型	41.65	-0.15	10.55	10.63	35.90	50.42	113.85	91.78			1	2020-11-16	1.8590	1.45	1	0.00%	100	0		
001811	中欧明睿新常态混合A	ZOMRXCTHHA	混合型	43.13	0.61	10.51	10.97	37.50	52.32	118.26	96.52			1	2020-11-16	2.1340	1.76	1	0.15%	10	1	1.50%	0.15%
008713	国泰中证全指家用电器ETF联接A	GTZZQZJYDQETFLJA	联接基金		-1.13	10.50	11.86	36.28						1	2020-11-16	1.4183	0.05	1	0.10%	100	1	1.00%	0.10%
001753	红土创新新兴产业混合	HTCXXXCYHH	混合型	44.13	-2.99	10.49	22.36	37.54	55.28	68.98	26.15	21.77		1	2020-11-16	1.2640	0.88	1	0.15%	100	1	1.50%	0.15%
005765	中欧明睿新常态混合C	ZOMRXCTHHC	混合型	42.21	0.62	10.48	10.77	36.95	51.18	114.76				1	2020-11-16	2.1090	1.79	1	0.00%	100	0		
005571	中银证券新能源混合A	ZYZQXNYHHA	混合型	47.02	-1.77	10.48	10.73	38.74	71.88	71.40				1	2020-11-16	1.7272	-0.19	1	0.15%	100	1	1.50%	0.15%
008714	国泰中证全指家用电器ETF联接C	GTZZQZJYDQETFLJC	联接基金		-1.14	10.46	11.76	36.07						1	2020-11-16	1.4157	0.04	1	0.00%	100	0		
005572	中银证券新能源混合C	ZYZQXNYHHC	混合型	46.57	-1.78	10.45	10.63	38.50	71.29	70.23				1	2020-11-16	1.7139	-0.20	1	0.00%	100	0		
